# telescope   = tel13
# season      = 2014-2015
# filter      = RG715
# aperture    = 6.000               pix
# deblend     = 1
# gliese      = 1132
# lhs         = 281
# nltt        = 23819
# twomass     = 10145184-4709244
# ra          = 10:14:51.770        hr
# dec         = -47:09:24.10        deg
# pmra        = -1.04648201531881   arcsec/yr
# pmdec       = 0.416445772717513   arcsec/yr
# aflag       = R 
# plx         = 0.08307             arcsec
# e_plx       = 0.00169             arcsec
# r_plx       = 2005AJ....129.1954J
# distmod     = 0.402778947673816   mag
# s_distmod   = T
# bjmag       = 13.95               mag
# rfmag       = 11.93               mag
# inmag       = 9.57                mag
# jmag        = 9.245               mag
# e_jmag      = 0.026               mag
# q_jmag      = A
# hmag        = 8.666               mag
# e_hmag      = 0.031               mag
# q_hmag      = A
# kmag        = 8.322               mag
# e_kmag      = 0.027               mag
# q_kmag      = A
# vest        = 13.49               mag
# s_vest      = R
# vmjest      = 4.245               mag
# spectype    = M3.5
# r_spectype  = 1996AJ....112.2799H
# mass        = 0.180204199469014   Msol
# radius      = 0.201979294465034   Rsol
# null_dc[1]  = 0.000114            mag
# null_dc[2]  = 0.000573            mag
# null_cm     = 0.844670            mag/mag
# null_fwhm_k = -0.001020           mag/pix
# null_fwhm_0 = 2.516000            pix
# null_chidof = 3.918
# null_nfit   = 9264
# null_nparm  = 4
#
#BJD           Mag         e_Mag       tExp    DMag    FWHM   Ellip Airmass X         Y         Angle   Sky      Peak  S  V  R F CM        Corr_Mag   
#------------- ----------- ----------- ------- ------- ------ ----- ------- --------- --------- ------- -------- ----- -- -- - - --------- -----------
2457109.815517   -0.004845    0.003209  18.023 -0.1991  2.853 0.053 1.83735  1022.718  1022.407  179.98    55.44 10968  2  1 0 0  0.001431   -0.006283
2457109.816043   -0.007986    0.003180  18.023 -0.1975  2.711 0.049 1.84361  1023.273  1022.798  179.98    55.39 12731  2  1 0 0  0.001415   -0.009555
2457110.574533    0.002675    0.002054  18.023 -0.2555  2.857 0.091 1.06321  1022.618  1023.514    0.06    57.50 10849  1  1 0 0  0.007797   -0.003677
2457110.575056    0.002629    0.002066  18.023 -0.2563  2.544 0.046 1.06272  1023.357  1023.750    0.06    57.91 13788  1  1 0 0  0.007733   -0.003988
2457110.592213    0.003553    0.002037  18.023 -0.2568  2.762 0.041 1.05052  1023.663  1022.583    0.06    56.65 12413  1  1 0 0  0.007131   -0.002333
2457110.592735    0.000987    0.002052  18.023 -0.2528  2.522 0.059 1.05027  1023.563  1023.461    0.06    59.21 13687  1  1 0 0  0.007165   -0.005173
2457110.611672    0.000937    0.002043  18.023 -0.2444  2.934 0.065 1.04594  1008.837  1022.556  179.96    53.99 11331  2  1 0 0  0.007772   -0.005775
2457110.612196    0.002061    0.002045  18.023 -0.2484  2.774 0.037 1.04595  1021.450  1024.573  179.96    54.43 10909  2  1 0 0  0.007761   -0.004805
2457110.629234   -0.002091    0.002041  18.023 -0.2509  2.947 0.074 1.05010  1025.830  1028.526  179.94    53.96 10297  2  1 0 0  0.007542   -0.008596
2457110.629755    0.001972    0.002038  18.023 -0.2434  2.880 0.064 1.05034  1025.297  1025.284  179.95    53.67  9874  2  1 0 0  0.007545   -0.004602
2457110.648036   -0.002293    0.002036  18.023 -0.2403  2.499 0.064 1.06342  1022.667  1024.133  179.95    52.99 14526  2  1 0 0  0.007714   -0.009399
2457110.648561    0.010712    0.002066  18.023 -0.2380  2.455 0.065 1.06393  1021.986  1025.605  179.95    51.94 14024  2  1 0 0  0.007728    0.003548
2457110.653010    0.001344    0.002064  18.023 -0.2418  2.650 0.076 1.06854  1021.919  1022.391  179.97    53.65 13674  2  1 1 0  0.007851   -0.005724
2457110.653532   -0.001300    0.002043  18.023 -0.2391  2.314 0.043 1.06912  1022.476  1025.077  179.97    53.84 16121  2  1 1 0  0.007865   -0.008722
2457110.654058   -0.004328    0.002062  18.023 -0.2395  2.447 0.058 1.06971  1022.999  1025.000  179.97    54.03 16861  2  1 1 0  0.007879   -0.011627
2457110.654583    0.003287    0.002068  18.023 -0.2378  2.337 0.049 1.07030  1023.586  1025.813  179.97    53.89 16751  2  1 1 0  0.007894   -0.004136
2457110.683072    0.003441    0.002114  18.023 -0.2381  2.420 0.047 1.11480  1022.888  1023.820  179.95    52.49 16786  2  1 0 0  0.006627   -0.002828
2457110.683590    0.001457    0.002109  18.023 -0.2328  2.302 0.034 1.11584  1022.451  1024.344  179.96    51.94 15441  2  1 0 0  0.006585   -0.004896
2457110.700382    0.010101    0.002161  18.023 -0.2347  2.375 0.040 1.15472  1022.678  1022.605  179.97    52.52 13493  2  1 0 0  0.006280    0.004080
2457110.700914   -0.000311    0.002152  18.023 -0.2328  2.207 0.044 1.15612  1022.864  1024.477  179.97    53.42 16411  2  1 0 0  0.006272   -0.006497
2457110.733706    0.002625    0.002281  18.023 -0.2289  2.825 0.079 1.26563  1023.441  1022.426  179.97    50.99 10464  2  1 0 0  0.004836   -0.001718
2457110.734238    0.008192    0.002280  18.023 -0.2280  2.337 0.050 1.26783  1024.180  1023.066  179.97    50.51 16177  2  1 0 0  0.004792    0.003389
2457110.776828    0.004702    0.002629  18.023 -0.2303  2.345 0.045 1.50325  1022.253  1022.883  179.98    53.65 14201  2  1 0 0  0.005824   -0.000965
2457110.777349    0.006695    0.002632  18.023 -0.2308  2.553 0.055 1.50701  1022.625  1026.339  179.98    54.03 12555  2  1 0 0  0.005864    0.001206
2457110.801685    0.006098    0.002985  18.023 -0.2269  2.493 0.032 1.71579  1022.237  1025.019  179.98    62.95 13627  2  1 0 0  0.005511    0.000846
2457110.802225    0.006490    0.002983  18.023 -0.2265  2.501 0.036 1.72127  1022.036  1022.638  179.99    63.38 13578  2  1 0 0  0.005484    0.001269
2457111.498129    0.001932    0.002231  18.023 -0.2430  2.354 0.061 1.21909  1023.718  1023.205    0.04    82.92 18571  1  1 0 0  0.003490   -0.001296
2457111.498666    0.001724    0.002238  18.023 -0.2414  2.257 0.058 1.21721  1023.712  1023.051    0.04    83.09 20827  1  1 0 0  0.003537   -0.001642
2457111.516160    0.003628    0.002192  18.023 -0.2454  2.068 0.042 1.16295  1023.943  1025.163    0.04    73.46 24586  1  1 0 0  0.004002   -0.000324
2457111.516679    0.006031    0.002165  18.023 -0.2422  2.049 0.056 1.16154  1023.887  1024.495    0.05    74.29 21513  1  1 0 0  0.004001    0.002060
2457111.536204    0.003373    0.002111  18.023 -0.2444  2.090 0.033 1.11547  1023.074  1023.325    0.05    71.59 22096  1  1 0 0  0.004331   -0.000834
2457111.536723    0.003071    0.002119  18.023 -0.2437  2.023 0.043 1.11443  1023.904  1024.345    0.05    71.82 24086  1  1 0 0  0.004345   -0.001217
2457111.556857    0.000863    0.002083  18.023 -0.2531  2.255 0.063 1.08058  1023.789  1024.118    0.05    67.53 17671  1  1 0 0  0.004547   -0.003359
2457111.557373   -0.001066    0.002071  18.023 -0.2488  2.326 0.061 1.07987  1023.568  1023.398    0.06    66.39 16501  1  1 0 0  0.004547   -0.005215
2457111.577065    0.004333    0.002046  18.023 -0.2528  2.025 0.045 1.05856  1022.677  1023.882    0.06    64.49 23821  1  1 0 0  0.003413    0.000835
2457111.577584   -0.001138    0.002050  18.023 -0.2485  2.115 0.053 1.05814  1023.282  1023.236    0.06    64.35 20444  1  1 0 0  0.003367   -0.004505
2457111.591926   -0.001987    0.002048  18.023 -0.2482  2.133 0.039 1.04941  1023.377  1024.145    0.07    59.97 19371  1  1 0 0  0.003528   -0.005473
2457111.592444    0.002175    0.002045  18.023 -0.2515  2.129 0.043 1.04920  1023.671  1024.796    0.07    61.91 21936  1  1 0 0  0.003578   -0.001357
2457111.607390    0.003858    0.002049  18.023 -0.2552  2.340 0.047 1.04595  1020.751  1024.337  179.94    59.43 17325  2  1 0 0  0.004421   -0.000630
2457111.608365    0.013048    0.002161  18.023 -0.2648  2.085 0.054 1.04594  1296.603  2012.279  179.71    59.38 13246  2  1 0 0  0.004325    0.008382
2457111.626605    0.001889    0.002058  18.023 -0.2466  2.141 0.046 1.05015  1021.741  1024.120  179.96    52.76 21182  2  1 0 0  0.002740   -0.001381
2457111.627129    0.001556    0.002066  18.023 -0.2452  2.235 0.043 1.05039  1022.481  1025.398  179.96    44.94 15698  2  1 0 0  0.002736   -0.001614
2457111.653943   -0.000113    0.002056  18.023 -0.2432  2.257 0.046 1.07276  1022.220  1023.116  179.97    54.92 20157  2  1 0 0  0.002387   -0.002966
2457111.654470    0.001610    0.002061  18.023 -0.2442  2.281 0.051 1.07339  1022.269  1025.864  179.97    54.86 17947  2  1 0 0  0.002375   -0.001210
2457111.669075    0.004974    0.002077  18.023 -0.2409  2.258 0.039 1.09425  1022.207  1023.805  179.97    52.12 18607  2  1 0 0  0.002601    0.001941
2457111.669596   -0.000652    0.002073  18.023 -0.2427  2.337 0.042 1.09512  1023.152  1024.640  179.97    55.85 16303  2  1 0 0  0.002648   -0.003645
2457111.708595    0.001740    0.002197  18.023 -0.2429  2.690 0.060 1.18578  1022.508  1023.271  179.96    54.77 12434  2  1 0 0  0.004400   -0.002371
2457111.709124    0.004288    0.002192  18.023 -0.2479  2.661 0.056 1.18741  1021.939  1024.061  179.96    53.43 14577  2  1 0 0  0.004328    0.000207
2457111.739609   -0.001038    0.002324  18.023 -0.2354  3.059 0.170 1.30329  1022.764  1023.452  179.97    61.26 10887  2  1 0 0  0.003299   -0.003843
2457111.740135   -0.000167    0.002333  18.023 -0.2228  3.440 0.202 1.30573  1023.433  1027.573  179.97    61.10  7697  2  1 0 0  0.003334   -0.002613
2457111.762447   -0.001282    0.002489  18.023 -0.2231  3.514 0.230 1.42555  1022.678  1023.738  179.98    55.82  7134  2  1 0 0  0.000472   -0.001235
2457111.762965   -0.003889    0.002513  18.023 -0.2227  3.867 0.240 1.42876  1023.667  1021.675  179.98    55.66  5491  2  1 0 0  0.000382   -0.003407
2457111.783904   -0.001842    0.002802  18.023 -0.2158  4.012 0.219 1.57869  1022.103  1018.790  179.99    51.37  4727  2  1 0 0  0.001310   -0.001995
2457111.784441   -0.000381    0.002766  18.023 -0.2126  3.932 0.165 1.58311  1023.036  1025.064  179.98    51.15  5006  2  1 0 0  0.001306   -0.000613
2457111.801701   -0.004940    0.004506  18.023 -0.7424  5.596 0.039 1.74416  1027.742  1028.824  180.00    50.46   443  2  1 0 0 -0.000912   -0.001600
2457112.493168   -0.001730    0.002267  18.023 -0.2074  2.237 0.085 1.22701  1023.550  1022.720    0.04   128.02 19879  1  1 0 0 -0.001212   -0.001105
2457112.493687   -0.000598    0.002265  18.023 -0.2079  2.101 0.045 1.22514  1024.455  1025.945    0.04   125.49 21723  1  1 0 0 -0.001230   -0.000097
2457112.509089   -0.003064    0.002175  18.023 -0.2062  2.537 0.040 1.17520  1023.734  1022.685    0.04   115.04 15784  1  1 0 0 -0.001641   -0.001771
2457112.509603   -0.000732    0.002174  18.023 -0.2080  2.462 0.070 1.17370  1023.967  1023.781    0.04   115.44 16579  1  1 0 0 -0.001646    0.000488
2457112.523828   -0.005199    0.002117  18.023 -0.2102  2.713 0.139 1.13650  1024.369  1023.456    0.05   111.70 14449  1  1 0 0 -0.001766   -0.003621
2457112.524352   -0.003210    0.002140  18.023 -0.2082  2.527 0.117 1.13528  1023.663  1023.751    0.05   112.39 14848  1  1 0 0 -0.001770   -0.001818
2457112.547652    0.002778    0.002097  18.023 -0.2149  2.514 0.086 1.09009  1024.664  1023.124    0.05   104.25 17558  1  1 0 0 -0.001256    0.003722
2457112.548168   -0.000515    0.002094  18.023 -0.2136  2.568 0.078 1.08929  1023.727  1024.626    0.05   105.33 14891  1  1 0 0 -0.001166    0.000409
2457112.565033   -0.003154    0.002065  18.023 -0.2155  2.292 0.049 1.06728  1024.218  1023.983    0.05   103.95 20751  1  1 0 0  0.001604   -0.004852
2457112.565556   -0.000845    0.002049  18.023 -0.2132  2.095 0.051 1.06672  1024.158  1023.283    0.05   103.14 22924  1  1 0 0  0.001580   -0.002724
2457112.580675    0.000116    0.002054  18.023 -0.2227  3.415 0.122 1.05394  1025.650  1024.267    0.06    95.92 10362  1  1 0 0  0.000893    0.000165
2457112.581197   -0.001614    0.002071  18.023 -0.2218  3.375 0.073 1.05361  1024.709  1022.478    0.06    94.26 10073  1  1 0 0  0.000869   -0.001585
2457112.594231   -0.000807    0.002036  18.023 -0.2298  2.722 0.051 1.04761  1024.105  1024.888    0.07    95.68 15078  1  1 0 0  0.000031   -0.000737
2457112.594749   -0.003983    0.002033  18.023 -0.2246  2.264 0.058 1.04746  1023.928  1024.118    0.07    93.50 19868  1  1 0 0 -0.000005   -0.004351
2457112.607280    0.002981    0.002049  18.023 -0.2242  2.704 0.065 1.04597  1022.143  1024.279  179.96    85.45 14525  2  1 0 0 -0.000473    0.002999
2457112.607799   -0.008423    0.002053  18.023 -0.2210  2.504 0.056 1.04599  1022.917  1025.367  179.96    91.30 16208  2  1 0 0 -0.000439   -0.008637
2457112.628552   -0.002519    0.002045  18.023 -0.2222  2.379 0.059 1.05261  1022.669  1023.444  179.96    86.64 15606  2  1 0 0  0.000484   -0.003640
2457112.629068    0.000381    0.002055  18.023 -0.2264  2.589 0.088 1.05291  1022.879  1024.516  179.97    85.84 14568  2  1 0 0  0.000466   -0.000512
2457112.647468   -0.005426    0.002054  18.023 -0.2144  3.099 0.129 1.06847  1022.859  1023.622  179.95    87.21 10685  2  1 0 0 -0.000122   -0.005301
2457112.647995   -0.000015    0.002070  18.023 -0.2225  3.081 0.086 1.06905  1023.135  1025.619  179.95    89.82 10694  2  1 0 0 -0.000134    0.000102
2457112.678423   -0.005326    0.002153  18.023 -0.2153  4.378 0.184 1.11647  1025.807  1027.606  179.96    92.83  4219  2  1 0 0 -0.000869   -0.003266
2457112.678948    0.000608    0.002129  18.023 -0.2072  3.649 0.216 1.11754  1023.410  1023.365  179.96    91.64  7106  2  1 0 0 -0.000882    0.001937
2457112.700165   -0.004533    0.002254  18.023 -0.2198  4.792 0.146 1.16904  1024.970  1023.854  179.97   103.73  2855  2  1 0 0 -0.002373   -0.000779
2457112.700704   -0.004915    0.002267  18.023 -0.2303  3.983 0.183 1.17057  1022.457  1023.522  179.97   102.84  4186  2  1 0 0 -0.002419   -0.001948
2457112.718422    0.000064    0.002278  18.023 -0.2275  4.272 0.081 1.22770  1023.066  1025.091  179.97   108.73  5092  2  1 0 0 -0.001189    0.002287
2457112.718954   -0.005870    0.002269  18.023 -0.1998  3.767 0.144 1.22963  1023.448  1023.741  179.96   105.58  7341  2  1 0 0 -0.001132   -0.004211
2457112.737011   -0.005710    0.002345  18.023 -0.1973  3.760 0.223 1.30394  1024.347  1025.624  179.97   105.33  7024  2  1 0 0 -0.000739   -0.004389
2457112.737541   -0.006882    0.002354  18.023 -0.2036  4.833 0.153 1.30639  1024.328  1027.666  179.97   105.20  3763  2  1 0 0 -0.000746   -0.004460
2457112.780264   -0.012109    0.002735  18.023 -0.1986  4.025 0.159 1.57133  1023.264  1024.790  179.99   112.15  6264  2  1 0 0 -0.001468   -0.009902
2457112.780789    0.000770    0.002757  18.023 -0.1887  4.381 0.115 1.57560  1021.563  1025.854  179.99   112.82  4658  2  1 0 0 -0.001480    0.003350
2457112.800155   -0.008642    0.003044  18.023 -0.1778  3.422 0.141 1.75679  1023.493  1020.662  179.99   104.73  7336  2  1 0 0 -0.002538   -0.006147
2457112.800693   -0.000013    0.003051  18.023 -0.1817  3.356 0.146 1.76257  1023.251  1023.238  179.99   104.11  9363  2  1 0 0 -0.002572    0.002443
2457113.492259   -0.001240    0.002284  18.023 -0.2354  2.161 0.038 1.22047  1023.726  1022.036    0.03   158.80 22684  1  1 0 0  0.000815   -0.002405
2457113.492782   -0.005619    0.002287  18.023 -0.2328  2.089 0.042 1.21863  1023.529  1022.687    0.04   157.26 20904  1  1 0 0  0.000776   -0.006825
2457113.508199   -0.002867    0.002220  18.023 -0.2320  2.056 0.058 1.16988  1023.304  1023.029    0.04   134.89 21013  1  1 0 0 -0.000173   -0.003305
2457113.508719    0.003026    0.002201  18.023 -0.2320  2.055 0.046 1.16841  1023.915  1023.758    0.04   135.32 22364  1  1 0 0 -0.000188    0.002600
2457113.524403   -0.001514    0.002162  18.023 -0.2342  2.361 0.057 1.12891  1023.558  1023.338    0.05   133.04 14406  1  1 0 0 -0.000627   -0.001257
2457113.524918    0.001777    0.002158  18.023 -0.2357  2.416 0.065 1.12776  1023.301  1023.094    0.04   133.26 14374  1  1 0 0 -0.000618    0.002083
2457113.550815    0.005652    0.002122  18.023 -0.2432  2.197 0.024 1.08136  1023.092  1022.490    0.05   123.14 15481  1  1 0 0 -0.000382    0.005535
2457113.551344   -0.003972    0.002108  18.023 -0.2404  2.425 0.054 1.08063  1023.611  1023.689    0.05   122.95 14134  1  1 0 0 -0.000389   -0.003850
2457113.551839   -0.002517    0.002092  18.023 -0.2398  2.408 0.042 1.07995  1024.127  1023.098    0.05   119.82 16123  1  1 1 0 -0.000396   -0.002407
2457113.552370   -0.002176    0.002113  18.023 -0.2417  2.339 0.098 1.07923  1024.258  1023.796    0.05   120.75 14568  1  1 1 0 -0.000404   -0.002130
2457113.552885   -0.001907    0.002132  18.023 -0.2378  2.206 0.060 1.07854  1025.013  1023.058    0.06   121.48 18976  1  1 1 0 -0.000411   -0.001991
2457113.553410   -0.003230    0.002102  18.023 -0.2382  2.437 0.042 1.07785  1025.417  1022.518    0.05   121.35 13227  1  1 1 0 -0.000418   -0.003072
2457113.570208   -0.001090    0.002068  18.023 -0.2386  2.139 0.036 1.05971  1023.701  1022.748    0.05   119.47 19394  1  1 0 0 -0.000421   -0.001234
2457113.570733   -0.002467    0.002090  18.023 -0.2383  2.189 0.052 1.05927  1023.602  1022.653    0.05   120.31 17726  1  1 0 0 -0.000408   -0.002571
2457113.583823   -0.002760    0.002067  18.023 -0.2336  2.279 0.029 1.05061  1023.197  1023.279    0.06   117.62 16220  1  1 0 0 -0.000080   -0.003048
2457113.584342   -0.002495    0.002070  18.023 -0.2371  2.336 0.095 1.05036  1023.302  1023.553    0.06   118.13 14268  1  1 0 0 -0.000069   -0.002735
2457113.598612    0.000017    0.002070  18.023 -0.2337  2.293 0.037 1.04618  1023.218  1021.694    0.07   118.24 15848  1  1 0 0  0.000102   -0.000411
2457113.599127   -0.002148    0.002062  18.023 -0.2388  2.284 0.028 1.04613  1023.269  1023.144    0.07   119.86 15484  1  1 0 0  0.000109   -0.002591
2457113.627286   -0.000133    0.002065  18.023 -0.2370  2.659 0.070 1.05350  1021.911  1022.135  179.97   106.86 12855  2  1 0 0  0.000884   -0.001307
2457113.627804    0.001088    0.002078  18.023 -0.2337  2.574 0.078 1.05383  1022.431  1024.560  179.97   107.27 11350  2  1 0 0  0.000873   -0.000164
2457113.655331    0.002042    0.002108  18.023 -0.2368  2.611 0.049 1.08167  1022.507  1022.075  179.97   105.73 12172  2  1 0 0  0.000176    0.001417
2457113.655854    0.000020    0.002093  18.023 -0.2342  2.690 0.042 1.08241  1022.483  1025.384  179.98   106.60 10148  2  1 0 0  0.000160   -0.000511
2457113.675419    0.003291    0.002142  18.023 -0.2356  2.490 0.076 1.11593  1021.886  1024.524  179.98   104.49 13019  2  1 0 0  0.000308    0.002431
2457113.675933   -0.003070    0.002128  18.023 -0.2318  2.450 0.093 1.11697  1021.979  1023.549  179.98   104.76 13719  2  1 0 0  0.000327   -0.003986
2457113.678396    0.006254    0.002156  18.023 -0.2339  2.615 0.086 1.12211  1022.308  1024.273  179.96   100.54 11792  2  1 1 0  0.000417    0.005430
2457113.678911   -0.000772    0.002141  18.023 -0.2328  2.647 0.082 1.12320  1022.489  1024.264  179.96   109.87 12621  2  1 1 0  0.000436   -0.001579
2457113.698366    0.003251    0.002201  18.023 -0.2274  2.352 0.042 1.17171  1021.141  1023.501  179.98   105.15 15195  2  1 0 0  0.000157    0.002378
2457113.698884   -0.001397    0.002196  18.023 -0.2253  2.450 0.039 1.17320  1022.837  1022.087  179.98   106.49 16295  2  1 0 0  0.000139   -0.002155
2457113.717736    0.000431    0.002268  18.023 -0.2261  3.065 0.049 1.23524  1022.583  1021.995  179.98   113.16  9373  2  1 0 0 -0.000404    0.000760
2457113.718269   -0.003751    0.002253  18.023 -0.2186  2.696 0.050 1.23723  1022.267  1025.443  179.98   110.72 11129  2  1 0 0 -0.000419   -0.003787
2457113.731546    0.000089    0.002329  18.023 -0.2161  2.455 0.026 1.29158  1023.050  1023.456  179.97   116.75 14401  2  1 0 0 -0.000401   -0.000208
2457113.732065    0.000630    0.002340  18.023 -0.2145  2.455 0.027 1.29390  1022.814  1025.391  179.97   116.56 15031  2  1 0 0 -0.000388    0.000323
2457113.749645    0.001660    0.002447  18.023 -0.2114  2.675 0.085 1.38237  1022.356  1021.879  179.97   115.91 11725  2  1 0 0 -0.000490    0.001663
2457113.750172   -0.001027    0.002455  18.023 -0.2111  2.523 0.046 1.38534  1022.505  1024.720  179.97   115.90 12754  2  1 0 0 -0.000529   -0.001146
2457113.767684   -0.005574    0.002615  18.023 -0.2026  3.409 0.170 1.49661  1023.155  1023.573  179.98   114.62  8466  2  1 0 0 -0.001582   -0.003900
2457113.768218    0.001245    0.002636  18.023 -0.1968  3.909 0.141 1.50042  1024.962  1023.845  179.98   114.61  6241  2  1 0 0 -0.001584    0.003431
2457113.784434   -0.001410    0.002836  18.023 -0.2009  3.398 0.198 1.63005  1022.704  1022.863  179.99   118.24  7657  2  1 0 0 -0.001617    0.000283
2457113.784957    0.005726    0.002836  18.023 -0.1979  2.878 0.111 1.63473  1023.159  1024.382  179.98   118.54 10563  2  1 0 0 -0.001557    0.006837
2457113.801343    0.003935    0.003118  18.023 -0.1910  3.449 0.215 1.79999  1023.271  1023.932  179.99   127.26  7210  2  1 0 0  0.000327    0.004037
2457113.801860    0.000648    0.003132  18.023 -0.1916  3.562 0.209 1.80587  1023.041  1024.644  179.99   127.29  7951  2  1 0 0  0.000387    0.000816
2457114.492539   -0.004233    0.002275  18.023 -0.2216  2.259 0.091 1.21003  1023.676  1023.789    0.04   159.20 17925  1  1 0 0 -0.003707   -0.001479
2457114.493050   -0.000411    0.002280  18.023 -0.2232  2.245 0.081 1.20831  1023.791  1022.897    0.03   158.02 18515  1  1 0 0 -0.003676    0.002303
2457114.507963    0.001580    0.002222  18.023 -0.2253  2.368 0.034 1.16290  1024.331  1026.674    0.04   139.31 13418  1  1 0 0 -0.002868    0.003737
2457114.508483   -0.000303    0.002237  18.023 -0.2258  2.596 0.035 1.16148  1024.185  1024.578    0.04   142.41 11792  1  1 0 0 -0.002849    0.002070
2457114.526941    0.002031    0.002164  18.023 -0.2207  2.040 0.051 1.11760  1023.887  1023.813    0.05   141.82 23302  1  1 0 0 -0.002241    0.003324
2457114.527463   -0.002198    0.002180  18.023 -0.2245  2.113 0.046 1.11654  1023.311  1023.098    0.05   141.10 21005  1  1 0 0 -0.002232   -0.000839
2457114.548366    0.001156    0.002121  18.023 -0.2309  2.303 0.069 1.08096  1023.461  1022.320    0.05   138.96 15683  1  1 0 0 -0.002201    0.002683
2457114.548896   -0.006383    0.002122  18.023 -0.2292  2.291 0.070 1.08023  1023.824  1024.514    0.05   138.24 15117  1  1 0 0 -0.002236   -0.004839
2457114.566696   -0.000269    0.002103  18.023 -0.2261  2.032 0.050 1.06037  1023.695  1022.789    0.06   140.84 25992  1  1 0 0 -0.002951    0.001616
2457114.567216   -0.001893    0.002109  18.023 -0.2269  2.093 0.041 1.05992  1023.328  1024.054    0.06   141.57 20322  1  1 0 0 -0.002891    0.000003
2457114.581699   -0.001431    0.002103  18.023 -0.2317  2.185 0.033 1.05031  1023.132  1022.538    0.06   143.84 18033  1  1 0 0 -0.001196   -0.000872
2457114.582228   -0.003394    0.002093  18.023 -0.2276  2.262 0.028 1.05007  1024.405  1021.883    0.06   143.86 16257  1  1 0 0 -0.001134   -0.002810
2457114.596806   -0.005063    0.002105  18.023 -0.2310  2.350 0.069 1.04609  1022.943  1023.632    0.07   146.72 16402  1  1 0 0 -0.002221   -0.003471
2457114.597334   -0.004163    0.002119  18.023 -0.2311  2.392 0.060 1.04604  1023.476  1021.895    0.07   147.70 16126  1  1 0 0 -0.002276   -0.002481
2457114.616258   -0.005874    0.002073  18.023 -0.2324  2.389 0.029 1.04922  1022.437  1023.995  179.97   139.41 15075  2  1 0 0 -0.002753   -0.004251
2457114.616780   -0.000815    0.002126  18.023 -0.2300  2.484 0.038 1.04943  1022.281  1027.005  179.97   141.89 15750  2  1 0 0 -0.002743    0.000895
2457114.636713   -0.006314    0.002105  18.023 -0.2259  2.451 0.053 1.06307  1022.329  1024.292  179.97   145.31 13345  2  1 0 0 -0.002303   -0.005009
2457114.637234   -0.003359    0.002114  18.023 -0.2287  2.328 0.047 1.06357  1022.793  1025.826  179.97   145.49 15958  2  1 0 0 -0.002291   -0.002189
2457114.656251   -0.003190    0.002142  18.023 -0.2296  2.692 0.050 1.08699  1022.791  1022.248  179.98   142.68 12699  2  1 0 0 -0.003236   -0.000850
2457114.656783   -0.004864    0.002135  18.023 -0.2263  2.679 0.057 1.08780  1021.940  1025.500  179.98   142.91 12411  2  1 0 0 -0.003285   -0.002496
2457114.674513   -0.005328    0.002159  18.023 -0.2224  2.734 0.045 1.11970  1022.745  1023.468  179.96   140.10 10657  2  1 0 0 -0.003672   -0.002577
2457114.675029   -0.004819    0.002179  18.023 -0.2277  2.610 0.034 1.12078  1023.164  1022.723  179.96   141.81 11407  2  1 0 0 -0.003657   -0.002207
2457114.702760   -0.008045    0.002239  18.023 -0.2161  2.526 0.051 1.19319  1022.635  1022.706  179.97   144.32 14742  2  1 0 0 -0.003835   -0.005369
2457114.703282   -0.009995    0.002245  18.023 -0.2073  2.634 0.060 1.19485  1023.306  1023.719  179.97   144.18 13001  2  1 0 0 -0.003847   -0.007198
2457114.730873   -0.001698    0.002367  18.023 -0.2118  2.419 0.075 1.30091  1022.993  1024.954  179.97   136.36 17849  2  1 0 0 -0.002042   -0.000644
2457114.731395   -0.008013    0.002347  18.023 -0.2009  2.525 0.089 1.30331  1022.997  1025.523  179.98   136.80 15187  2  1 0 0 -0.001985   -0.006900
2457114.760544   -0.000985    0.002592  18.023 -0.2023  2.646 0.037 1.46622  1021.629  1024.031  179.98   142.73 13186  2  1 0 0 -0.001510   -0.000150
2457114.761064    0.001010    0.002616  18.023 -0.2085  2.635 0.033 1.46972  1022.830  1025.234  179.98   143.25 13414  2  1 0 0 -0.001540    0.001859
2457114.779473   -0.006680    0.002822  18.023 -0.1935  2.771 0.068 1.61057  1022.591  1024.339  179.99   146.83 12298  2  1 0 0 -0.002635   -0.004768
2457114.779998   -0.003049    0.002830  18.023 -0.1957  2.638 0.027 1.61512  1022.321  1025.061  179.98   147.74 13180  2  1 0 0 -0.002666   -0.001246
2457114.797730   -0.001329    0.003161  18.023 -0.1900  2.751 0.054 1.79019  1022.442  1023.012  180.00   160.19 10710  2  1 0 0 -0.002947    0.000826
2457114.798248   -0.000447    0.003157  18.023 -0.1857  2.727 0.038 1.79600  1022.791  1023.793  179.99   159.88 12237  2  1 0 0 -0.002948    0.001685
2457115.490681   -0.008360    0.002256  18.023 -0.2191  2.343 0.066 1.20706  1023.273  1023.018    0.03   188.65 18241  1  1 0 0 -0.000019   -0.008635
2457115.491195    0.004336    0.002266  18.023 -0.2142  2.219 0.055 1.20534  1023.977  1025.283    0.04   188.13 21010  1  1 0 0 -0.000030    0.003945
2457115.506575   -0.003577    0.002217  18.023 -0.2257  2.125 0.031 1.15923  1023.905  1022.458    0.04   180.31 18743  1  1 0 0 -0.000442   -0.003717
2457115.507094   -0.002258    0.002209  18.023 -0.2218  2.121 0.050 1.15784  1023.565  1023.031    0.04   180.78 23686  1  1 0 0 -0.000466   -0.002382
